"","locname","latitude","longitude","NOAA_ID","NOAA_NAME","NEAR_Y","NEAR_X","NEAR_DIST"
"545","07301500",35.168108,-99.507313,"USC00346035","MORAVIA 2 NNE",35.1464,-99.4956,2.63825488711079
"546","07303400",35.01172,-99.903714,"USC00342944","ERICK",35.2164,-99.8628,23.0616258441807
"547","07312500",33.909542,-98.533666,"USC00419730","WICHITA VALLEY FARM 29",33.9333,-98.5833,5.28704499728781
"548","07312700",34.05315,-98.296714,"USW00013966","WICHITA FALLS MUNI AP",33.9786,-98.4928,19.8832031575549
"549","07331000",34.233427,-96.975845,"USW00013903","ARDMORE AFB",34.3,-97.0167,8.30019722162744
"550","07332620",33.68222,-95.98444,"USR0000TCDD","CADDO TEXAS",33.7411,-95.9219,8.73661199806152
"551","07335700",34.638437,-94.612724,"USC00346842","PAGE 2 SE",34.72,-94.5692,9.90420919237014
"552","08014500",30.69875,-92.893194,"USC00168930","TEN MILE",30.7667,-92.9,7.58364641475523
"553","08048000",32.760963,-97.332517,"USC00413286","FT WORTH VICKERY BLV",32.7333,-97.3333,3.07685677693222
"554","08049500",32.798741,-97.02973,"USC00410337","ARLINGTON SIX FLAGS",32.7572,-97.0736,6.17721832128274
"555","08052700",33.28345,-96.892781,"USC00417028","PILOT POINT ISL DU BOI",33.3658,-97.0122,14.3859692119929
"556","08052745",33.219285,-96.891948,"USC00417463","RAY ROBERTS LAKE",33.3333,-97.05,19.4064835860319
"557","08057000",32.774852,-96.821946,"USC00412243","DALLAS",32.7744,-96.8214,0.0716373888945313
"558","08057410",32.707631,-96.735832,"USC00412247","DALLAS WFAA",32.7667,-96.7833,7.92797748304916
"559","08062500",32.42653,-96.463042,"USC00417581","RICE",32.2667,-96.5,18.1082261155527
"560","08065350",31.338513,-95.656341,"USC00412114","CROCKETT",31.3072,-95.4508,19.8320548156081
"561","08068000",30.244657,-95.457162,"USR0000TCON","CONROE TEXAS",30.2364,-95.4828,2.62844407690214
"562","08068500",30.110495,-95.436327,"USW00053910","HOUSTON HOOKS MEM AP",30.0675,-95.5561,12.4758684892841
"563","08086212",32.732897,-99.14063,"USC00410120","ALBANY",32.7047,-99.3011,15.3362106763291
"564","08086290",32.648456,-99.004515,"USC00411043","BRECKENRIDGE 2 WNW",32.7667,-98.9333,14.7401106284881
"565","08123850",32.053744,-100.762052,NA,NA,NA,NA,NA
"566","08126380",31.71543,-100.026476,"USC00410493","BALLINGER 2 NW",31.7414,-99.9764,5.54698103480334
"567","08171290",30.00556,-97.9525,"USC00417983","SAN MARCOS",29.8833,-97.9494,13.5979725963831
"568","08181500",29.264128,-98.490849,"USC00417948","SAN ANTONIO NURSERY",29.3,-98.4667,4.62557922211614
"569","08181800",29.222185,-98.355846,"USC00417948","SAN ANTONIO NURSERY",29.3,-98.4667,13.8024381789301
"570","08227000",38.163333,-106.290583,"USW00003079","SAGUACHE 2 WNW",38.0989,-106.1708,12.6924310936546
"571","08317400",35.617809,-106.324471,"USC00291982","COCHITI DAM",35.6414,-106.3322,2.71461511353603
"572","08329918",35.19772,-106.64278,"USC00295140","LOS GRIEGOS",35.1667,-106.6667,4.07716782722534
"573","08377900",35.777254,-105.658073,"USC00298788","TERERRO",35.7667,-105.6667,1.40818672485821
"574","09032000",39.949987,-105.765563,"USS0005K06S","Arrow",39.92,-105.76,3.36796779685771
"575","09033300",40.00582,-105.848344,"USC00058148","TABERNASH",40,-105.85,0.662347882439669
"576","09041090",40.202484,-106.422534,"USC00053423","GORE PASS RCH",40.15,-106.4667,6.93818718731918
"577","09063000",39.508319,-106.366695,"USC00056917","REDCLIFF",39.5167,-106.3667,0.931924778917005
"578","09064600",39.553875,-106.402529,"USC00056917","REDCLIFF",39.5167,-106.3667,5.15054055924499
"579","09066510",39.60943,-106.447808,"USR0000CDOW","DOWD JUNCTION COLORADO",39.6269,-106.4517,1.97097268207683
"580","09110000",38.664437,-106.845317,"USC00053662","GUNNISON 3SW",38.5253,-106.9672,18.7500246254861
"581","09124500",38.298883,-107.230056,"USC00056651","POWDERHORN",38.2667,-107.1,11.902492853963
"582","09144250",38.753039,-108.078403,"USC00052192","DELTA",38.7531,-108.0783,0.011215290876051
"583","09149500",38.741928,-108.080903,"USC00052192","DELTA",38.7531,-108.0783,1.2626130334041
"584","09152500",38.983316,-108.450645,"USC00053489","GRAND JUNCTION 6 ESE",39.0422,-108.4664,6.68760094444453
"585","09169500",38.310268,-108.885381,"USC00050581","BEDROCK",38.3189,-108.8903,1.05140941265737
"586","09180000",38.797208,-109.195114,"USC00422150","DEWEY",38.8128,-109.2997,9.22697124639186
"587","09196500",43.030502,-109.770153,"USS0009F23S","Elkhart Park G.S.",43.01,-109.76,2.42454087147129
"588","09209400",42.192722,-110.163214,"USC00485252","LA BARGE",42.2644,-110.195,8.38892251023426
"589","09217000",41.516354,-109.449023,"USC00484065","GREEN RVR",41.5167,-109.4703,1.77191564172878
"590","09234500",40.908293,-109.422914,"USC00422864","FLAMING GORGE",40.9317,-109.4117,2.76803721395918
"591","09239500",40.483588,-106.832271,"USC00057936","STEAMBOAT SPRINGS",40.4883,-106.8233,0.922024524075504
"592","09258980",41.068159,-107.631596,"USC00480484","BAGGS",41.0383,-107.6578,3.98139089777719
"593","09302000",40.215517,-109.783476,"USC00422996","FT DUCHESNE",40.2842,-109.8611,10.0859108425817
"594","09304200",40.004974,-107.825349,"USW00094050","MEEKER AP",40.0489,-107.8853,7.06498864488225
"595","09304800",40.013305,-108.093136,"USC00055048","LITTLE HILLS",40,-108.2,9.22126944292676
"596","09306222",40.077471,-108.23592,"USW00094094","MEEKER 15 W",40.0822,-108.1997,3.12616087242564
"597","09306255",40.168581,-108.401205,"USR0000CPIN","PINTO COLORADO",40.0097,-108.4597,18.3541835373436
"598","09306290",40.179693,-108.565377,"USC00055420","MASSADONA",40.2528,-108.6406,10.3382164099784
"599","09314500",39.263858,-110.346546,"USC00429629","WOODSIDE",39.2667,-110.35,0.433918816048918
"600","09326500",39.104137,-111.216559,"USC00422798","FERRON",39.0875,-111.1325,7.48625803701295
"601","09328500",38.858308,-110.370147,"USC00423418","GREEN RIVER AVIATION",38.9906,-110.1544,23.7638233335324
"602","09355500",36.801394,-107.698114,"USC00296061","NAVAJO DAM",36.8047,-107.6214,6.84001847672417
