STAID_edt,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,locname,NOAA_ID,NEAR_Y,NEAR_X,NEAR_DIST,NIDID,LONGITUDE,LATITUDE,RIVER,DISTANCE,PRIVATE_DA,DAM_TYPE,CORE,FOUNDATION,PURPOSES,YEAR_COMPL,YEAR_MODIF,DAM_LENGTH,DAM_HEIGHT,STRUCTURAL,HYDRAULIC_,NID_HEIGHT,MAX_DISCHA,MAX_STORAG,NORMAL_STO,NID_STORAG,SURFACE_AR,DRAINAGE_A,HAZARD,EAP,VOLUME,Distance_1,PstSplnCnt,pstRcrdCnt,pstP90,pstP90Cnt,pstP50,pstP10,pstP10Cnt,pstTmax,pstTmin,pstTmean,pstTmaxT,pstTminT,pstCoolRt,pstWarmRt,pstCffcntV,pstP25cnt,pstP75cnt,NOAA_TmaxT,NOAA_TminT,Lag_TmaxT,Lag_TminT,NOAARcrdCn,NOAASplnCn,Ref,Clim_Reg
STAID03098600,2525.6,41.105058,-80.662576,3098600,USC00335356,41.15,-80.7833,11.27900475,OH00416,-80.67472222,41.09777778,MILL CREEK,2, ,MS, , ,R,1905, ,170,24,0,0,24,7290,494,235,494,40,80,L,Y,0,1254.37301,366,7,23.61502546,0.092896175,12.75154482,1.888064184,0.144808743,24.12781334,1.082058857,12.75154482,200,14,-0.160457149,0.168670377,0.664768003,0.363387978,0.363387978,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID03099500,2746.1,41.036726,-80.536182,3099500,USC00366233,41.0172,-80.3614,14.82156923,OH00629,-80.5925,41.03666667,YELLOW CREEK,2, ,CN, , ,R,1905, ,480,70,0,0,70,15584,3273,2097,3273,104,34,H,Y,0,4448.742298,366,8,23.53936417,0.098360656,12.92001385,2.300663537,0.133879781,24.2244058,1.548595327,12.92001385,199,23,-0.155765487,0.168108977,0.641355588,0.368852459,0.360655738,214,22,15,1,18,366,0,Ohio Valley
STAID03102850,870.5,41.353666,-80.397845,3102850,USC00363526,41.4167,-80.3667,7.475183172,PA00247,-80.33583333,41.385,MATHAY RUN,0,N,RE,XZ,UZ,C,1962, ,3260,22,0,0,22,0,755,19,755,8,1,H,Y,0,5988.221516,366,7,22.59306749,0.128415301,12.03068054,1.468293602,0.120218579,23.6384133,1.053115188,12.03068054,196,11,-0.157169805,0.169292735,0.68507133,0.368852459,0.357923497,NA,NA,NA,NA,NA,NA,0,Northeast
STAID03103500,1523.4,41.266167,-80.47257,3103500,USC00362814,41.2167,-80.5167,6.623427363,PA00111,-80.463333,41.264999,SHENANGO RIVER,1,N,PG,HCK,RK,CO,1965, ,720,0,68,64,68,64000,351000,29920,351000,3560,589,H,Y,65800,739.0351551,366,11,24.1437302,0.133879781,12.83130967,1.518889137,0.120218579,24.95587919,1.074206654,12.83130967,211,20,-0.182465151,0.168538785,0.687936685,0.360655738,0.352459016,NA,NA,NA,NA,NA,NA,0,Northeast
STAID03106000,921.4,40.817009,-80.242284,3106000,USC00369974,40.7894,-80.1867,5.595816571,PA00258,-80.33305556,40.81416667,TR CLARKS RUN,0,N,RE,XZ,UZ,R,1852, ,320,28,0,0,28,0,16,8,16,1,0,S,N,0,7201.980042,366,10,23.63358693,0.12295082,12.73105764,1.828528345,0.12295082,25.18313215,1.034363137,12.73105764,200,7,-0.168284026,0.165594959,0.668231113,0.360655738,0.349726776,NA,NA,NA,NA,NA,NA,0,Northeast
STAID03121850,31.5,40.597285,-81.359001,3121850,USC00332270,40.5333,-81.4833,12.68318337,OH00003,-81.36037,40.56822,TUSCARAWAS RIVER,1,N,RE, , ,C,1937, ,4070,35,0,0,35,0,0,0,0,0,0,H,Y,0,3230.255115,366,5,20.31745934,0.117486339,11.31674292,2.316026509,0.158469945,21.26778125,1.156291098,11.31674292,198,5,-0.134793399,0.128766863,0.620611105,0.31147541,0.327868852,NA,NA,NA,NA,NA,365,1,Ohio Valley
STAID03158200,295,39.435348,-82.191537,3158200,USC00330274,39.3833,-82.1833,5.830577598,OH02856,-82.26,39.42,HEWETT RUN,3,N,RE, , , ,1997, ,301,27,0,27,27,0,0,61,61,4,2,L,NR,0,5798.91739,366,6,21.55184517,0.155737705,12.35371218,3.155579204,0.144808743,22.90955641,1.858345565,12.35371218,214,20,-0.155110227,0.124887654,0.580986605,0.349726776,0.322404372,NA,NA,NA,NA,NA,NA,1,Ohio Valley
STAID03171000,7167.7,37.141793,-80.569225,3171000,USC00447004,37.1,-80.6,5.389010327,VA121001,-80.5728,37.0784,LITTLE RIVER,5,N,CBCN,FCK,RK,H,1934, ,293,32,52,44,52,1590,1600,1600,1600,350,351,H,Y,0,7042.50666,366,4,23.26612673,0.120218579,14.10120285,4.936278968,0.131147541,25.00088571,3.630938017,14.10120285,235,36,-0.171405778,0.11913028,0.507150218,0.349726776,0.352459016,NA,NA,NA,NA,NA,365,0,Southeast
STAID03228300,262.8,40.236174,-82.851289,3228300,USC00338951,40.1267,-82.9442,14.50799697,OH00747,-82.85305556,40.24833333,OFFSTREAM,0, ,RE, , ,R,1964, ,2535,20,0,0,20,6,128,110,128,9,0,H,Y,48860,1356.637036,363,19,22.51600405,0.077134986,12.23612423,1.956244411,0.151515152,23.20810202,0.423571829,12.23612423,199,22,-0.154405366,0.145966815,0.6555534,0.325068871,0.347107438,199,21,0,1,19,366,0,Ohio Valley
STAID03228805,325.5,40.182285,-82.961571,3228805,USC00339332,40.1667,-83.0167,4.994189594,OH00931,-82.956673,40.17667,ALUM CREEK OF BIG WALNUT CRK.,3,N,REPG,EHK,RSK,CSRF,1974, ,10200,0,93,81,93,61500,134800,81700,134800,3387,123,H,Y,5136000,737.4144144,366,4,22.9228087,0.068306011,12.89698706,2.871165421,0.131147541,24.50907544,2.306319065,12.89698706,230,37,-0.187996567,0.129358783,0.606590528,0.355191257,0.363387978,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID03238140,10.6,39.09728,-84.48272,3238140,USW00003871,39.1,-84.5167,2.947829979,KY01008,-84.454792,39.090173, ,0,N,RE, , ,S,1873, ,700,52,52,52,52,0,121,0,121,0,0,S,Y,0,2406.216141,366,9,22.04288005,0.103825137,13.03417384,4.025467638,0.142076503,23.39172397,1.940995611,13.03417384,202,21,-0.136410666,0.128421708,0.539315409,0.306010929,0.333333333,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID03238745,101.2,38.951453,-84.338271,3238745,USC00335908,38.9667,-84.2833,5.046365966,KY00683,-84.32277778,38.94277778,TR-TWELVEMILE CREEK,5,N,RE, , ,R,1972, ,200,42,42,42,42,0,29,27,29,3,0,L,NR,0,1589.464028,366,15,24.42295342,0.12568306,13.93199904,3.44104465,0.109289617,25.40166566,1.288692357,13.93199904,200,22,-0.162097831,0.14963665,0.587577934,0.327868852,0.327868852,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID03254480,46.6,38.844444,-84.532222,3254480,USR0000KCRI,38.7692,-84.6019,10.31771363,KY00077,-84.58416,38.87083,CRUISES CREEK,15,N,RE, , ,R,1955, ,440,39,39,39,39,0,360,205,360,21,1,L,NR,0,5153.626521,366,10,22.76720466,0.142076503,12.80689001,2.846575349,0.112021858,23.69031535,1.431194048,12.80689001,216,22,-0.164071505,0.129303339,0.60686668,0.346994536,0.319672131,199,20,17,2,17,366,0,Ohio Valley
STAID03254550,56.9,38.98,-84.54222,3254550,USC00157211,38.9667,-84.55,1.624641277,KY01140,-84.52853,38.98021,BANKLICK CREET,0,N,RE, , ,O,1980, ,280,45,45,45,45,0,56,0,56,3,0,L,NR,0,1116.463477,366,13,25.02173912,0.133879781,13.95790581,2.894072503,0.112021858,26.06060871,1.479625533,13.95790581,198,21,-0.171930421,0.159224369,0.618513631,0.330601093,0.327868852,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID03260015,16.3,39.08534,-84.55772,3260015,USC00331570,39.1,-84.55,1.761013405,KY01135,-84.576257,39.065692,PLEASANT RUN CREEK,0,N,RE, , ,R,1996, ,310,35,35,35,35,0,6,4,6,1,0,H,NR,0,2652.700584,366,8,22.49897276,0.095628415,12.66424989,2.829527016,0.136612022,23.18516495,1.154696625,12.66424989,201,21,-0.149340887,0.137637911,0.605963646,0.31420765,0.322404372,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID03260050,30.6,39.05895,-84.61606,3260050,USW00093814,39.0431,-84.6717,5.117694358,KY01169,-84.61117,39.06242,DRY CREEK,0,N,RE, , ,R,1975, ,200,45,45,45,45,0,52,0,52,2,0,S,NR,0,553.6625092,366,8,23.81742871,0.106557377,13.19598859,2.57454848,0.136612022,24.48824123,1.218951454,13.19598859,194,5,-0.15683614,0.155649154,0.62806615,0.316939891,0.333333333,201,18,7,13,12,366,0,Ohio Valley
STAID03260100,9.7,39.079722,-84.685278,3260100,USW00093814,39.0431,-84.6717,4.23756863,KY01189,-84.676481,39.071351,UNNAMED TRIB ELIJAH'S CREEK,0,N,RC, , ,O,2005, ,678,24,24,24,24,0,133,0,133,0,2,L,NR,0,1174.05431,366,7,23.27998932,0.081967213,13.03235515,2.784720987,0.128415301,24.04617903,1.225361598,13.03235515,217,29,-0.168396027,0.127994904,0.613570712,0.31147541,0.341530055,201,18,16,11,12,366,0,Ohio Valley
STAID03277075,95.5,38.994167,-84.716111,3277075,USW00093814,39.0431,-84.6717,6.657795839,KY00003,-84.712908,38.996254,GUNPOWDER CREEK,1,N,RE, , ,R,1950, ,560,65,65,65,65,0,480,355,480,25,0,S,NR,0,348.7435963,366,15,24.68269835,0.109289617,13.84547286,3.008247372,0.120218579,25.77975542,1.471282375,13.84547286,200,21,-0.168480852,0.153888243,0.610765126,0.330601093,0.327868852,201,18,1,3,12,366,0,Ohio Valley
STAID03277130,94.2,38.845064,-84.72078,3277130,USC00155706,38.7608,-84.7922,11.22916593,KY01124,-84.7675,38.8381,TRIB-BIG SOUTH FORK CK.,0,N,RE, , ,R,1995, ,415,32,32,32,32,0,120,60,120,7,1,L,NR,0,3893.336582,366,13,25.17912684,0.133879781,13.97314993,2.767173014,0.139344262,26.89673297,1.284283379,13.97314993,210,19,-0.185099645,0.151490052,0.6257766,0.330601093,0.325136612,199,22,11,3,3,366,0,Ohio Valley
STAID03292500,45.3,38.211459,-85.702461,3292500,USW00013810,38.2281,-85.6636,3.866415473,KY01229,-85.683257,38.178558, ,0,N,RE, , ,C,2015, ,3600,10,10,10,10,0,212,167,212,2,0,S,NR,0,3981.525292,366,4,24.7742018,0.057377049,15.92476863,7.075335456,0.12295082,25.94980026,4.977514157,15.92476863,196,31,-0.135333979,0.132142008,0.433616937,0.360655738,0.398907104,185,20,11,11,5,366,0,Ohio Valley
STAID03293000,48.8,38.237293,-85.664683,3293000,USW00013810,38.2281,-85.6636,1.026582376,KY01003,-85.61003,38.2098,SOUTH FORK BEARGRASS CREEK,0,N,ERRE, , ,O,1984, ,0,60,60,60,60,0,1462,0,1462,14,3,H,Y,0,5442.296842,366,10,23.76688804,0.081967213,15.62952894,7.492169839,0.112021858,24.4815967,5.678131449,15.62952894,198,24,-0.123198861,0.116899099,0.406257608,0.357923497,0.360655738,185,20,13,4,5,366,0,Ohio Valley
STAID03307000,460.6,37.119228,-85.393852,3307000,USC00151722,37.1,-85.3,8.592671168,KY00382,-85.345747,37.082797,RUSSEL CREEK,0,N,RE, ,RSZ,R,1969, ,710,21,21,21,21,0,117,55,117,9,0,L,NR,0,5710.335945,366,17,25.28996876,0.139344262,15.69219337,6.094417987,0.112021858,26.41520131,4.913233667,15.69219337,201,20,-0.154962788,0.134218915,0.477255394,0.344262295,0.336065574,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID03339000,3341.4,40.10087,-87.597242,3339000,USC00112145,40.1019,-87.5961,0.150172504,IL00525,-87.65201,40.15644,NORTH FORK VERMILION RIVER,0,N,RE,X,U,S,1925,1986,645,45,0,0,45,106565,15352,4641,15352,608,320,H,Y,0,7570.14748,365,6,26.19069113,0.101369863,14.47693791,2.763184697,0.126027397,28.01653141,0.633885423,14.47693791,223,13,-0.20064149,0.152366346,0.631369027,0.347945205,0.350684932,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID03354000,6324.6,39.497548,-86.40055,3354000,USC00125407,39.4039,-86.453,11.34527678,IN00690,-86.406666,39.491388,UNNAMED TRIBUTARY WHITE RIVER,0,N,RE,X,U,R,1950, ,370,28,29,29,29,135,37,28,37,3,0,S,NR,0,844.4890622,366,18,25.44318186,0.112021858,15.19214556,4.941109259,0.144808743,26.46154817,3.894958086,15.19214556,216,20,-0.171849206,0.139269039,0.526517212,0.333333333,0.344262295,200,20,16,0,19,366,0,Ohio Valley
STAID03400800,144.2,36.75231,-83.257401,3400800,USC00153623,36.8058,-83.3442,9.753794012,KY03061,-83.258331,36.751671,MARTINS FORK OF CUMBERLAND R.,5,N,PG,CHK,RK,CROS,1978, ,504,0,120,97,120,57000,21100,3700,21100,340,56,H,Y,77234,105.9419543,366,9,24.16698665,0.142076503,15.18412323,6.201259817,0.142076503,25.21599548,4.930926957,15.18412323,245,19,-0.19178544,0.102004846,0.46162465,0.333333333,0.338797814,184,17,61,2,3,365,0,Ohio Valley
STAID03433500,1055.7,36.054563,-86.92851,3433500,USC00409431,36.0608,-86.9064,2.105051862,TN03729,-86.952778,36.088611,TRIBHARPETH RIVER,0,N,RE, , ,R,1950, ,493,0,25,24,25,0,24,21,24,3,0,H,NR,0,4304.257412,366,4,25.90596421,0.076502732,17.32424327,8.742522322,0.106557377,26.92903623,6.934785713,17.32424327,199,345,-0.139556499,0.123999977,0.386530732,0.346994536,0.371584699,215,23,16,43,19,366,0,Ohio Valley
STAID03433641,5.7,35.90534,-87.09778,3433641,USC00402989,35.9689,-87.1364,7.876519792,TN18740,-87.119598,35.904152,TRIBCOPPERAS BRANCH,0,N,RE, , ,R,2000,2015,395,0,65,62,65,0,100,79,100,6,0,L,NR,0,1864.551895,366,6,22.83685634,0.117486339,14.48661206,6.136367774,0.103825137,24.17496756,3.484939595,14.48661206,215,19,-0.146060681,0.106032991,0.449775987,0.336065574,0.346994536,216,17,NA,NA,NA,366,1,Ohio Valley
STAID03451500,2444.7,35.608889,-82.578056,3451500,USW00013872,35.5953,-82.5567,2.451775682,NC00291,-82.569,35.636,BEAVER DAM CREEK,1, ,RE, , ,R,1926,2011,380,0,42,35,42,6000,996,728,996,60,9,H,Y,0,3105.657696,366,7,23.34725564,0.073770492,14.8185816,6.289907558,0.131147541,23.86713373,4.213777117,14.8185816,191,26,-0.124251069,0.12403523,0.449095595,0.349726776,0.355191257,206,21,15,5,18,366,0,Southeast
STAID03456991,335.6,35.523056,-82.846667,3456991,USC00311441,35.5167,-82.85,0.768435678,NC05638,-82.83001,35.52491,TRIB. TO PIGEON RIVER,0, ,RE, , ,R,1950, ,300,0,49,0,49,0,0,0,0,2,0,H,Y,0,1442.923379,366,8,21.22679752,0.174863388,13.35014634,5.473495156,0.081967213,21.72210282,4.200446872,13.35014634,206,26,-0.128271782,0.111071451,0.460383236,0.366120219,0.349726776,NA,NA,NA,NA,NA,NA,0,Southeast
STAID03460000,127,35.6675,-83.073611,3460000,USC00311564,35.6375,-83.0956,3.882675959,NC00318,-83.0506,35.6949,PIGEON,12,N,VA,HCK,RK,H,1929, ,900,185,208,178,208,68000,17000,17000,17000,359,455,H,Y,124200,3621.192338,366,9,17.47083433,0.06557377,11.19081261,4.910790883,0.120218579,17.58575896,3.512620639,11.19081261,221,28,-0.108543895,0.077064194,0.437888397,0.346994536,0.357923497,214,19,NA,NA,NA,366,1,Southeast
STAID03497300,270.9,35.664533,-83.711282,3497300,USC00409065,35.6031,-83.7781,9.117469497,TN15502,-83.645278,35.699444,COVE CREEK,0,N,RE,HEZ,RSZ,R,1958, ,262,0,51,44,51,0,121,80,121,5,0,H,Y,0,6846.547325,366,9,21.14638076,0.073770492,13.69531227,6.244243777,0.095628415,21.41847043,4.533749147,13.69531227,243,6,-0.138452891,0.081696631,0.424532097,0.355191257,0.366120219,207,21,NA,NA,NA,366,1,Ohio Valley
STAID03512000,476,35.461389,-83.353611,3512000,USC00312285,35.4667,-83.4333,7.241236728,NC00790,-83.3749,35.4453,OCONALUFTEE,1,N, ,FCK,RK,H,1925, ,341,45,35,33,45,118000,260,235,260,43,188,H,Y,0,2554.488278,366,6,20.4644794,0.090163934,13.21336763,5.962255853,0.120218579,20.83640562,4.323108818,13.21336763,229,8,-0.132786713,0.086054701,0.428208216,0.357923497,0.360655738,NA,NA,NA,NA,NA,NA,0,Southeast
STAID0351706800,533.1,35.438333,-83.918889,351706800,USC00318492,35.4478,-83.9389,2.096269227,NC00393,-83.9366,35.4484,LITTLE TENNESSEE,1,N,PG,HCK,RK,H,1919, ,750,214,229,236,236,225200,712,666,712,1767,1608,H,Y,0,1885.559267,366,19,23.98994475,0.128415301,15.3235113,6.657077854,0.128415301,24.51261803,5.540383686,15.3235113,207,24,-0.137694694,0.123545001,0.441312296,0.352459016,0.344262295,212,18,5,6,13,366,0,Southeast
STAID03544970,104.2,34.883982,-83.721562,3544970,USC00094281,34.8847,-83.7161,0.50456791,GA00640,-83.636111,34.926944,LITTLE HIGHTOWER CREEK,0,N,RE,X,U,R,0, ,220,24,0,0,24,0,99,67,99,8,900,L,NR,0,8793.542888,366,9,19.16600375,0.117486339,13.31555566,7.465107573,0.109289617,19.50935499,6.058086649,13.31555566,221,5,-0.102331536,0.073386488,0.342841787,0.349726776,0.355191257,221,0,NA,NA,NA,364,1,Southeast
STAID03597860,1098.2,35.4829,-86.462597,3597860,USC00408246,35.4922,-86.4775,1.700008533,TN00303,-86.495556,35.454167,SUGAR CREEK,0,N,RE, , , ,1965, ,1010,0,31,29,31,0,300,245,300,21,0,S,NR,0,4261.587974,366,12,26.20508431,0.040983607,16.8710842,7.537084086,0.161202186,26.75141787,4.609255382,16.8710842,216,22,-0.154937119,0.111334139,0.431706635,0.306010929,0.341530055,216,16,0,6,19,366,0,Ohio Valley
STAID03601630,2,35.87201,-87.103895,3601630,USC00402989,35.9689,-87.1364,11.16421619,TN18740,-87.119598,35.904152,TRIBCOPPERAS BRANCH,0,N,RE, , ,R,2000,2015,395,0,65,62,65,0,100,79,100,6,0,L,NR,0,3808.673329,365,4,21.51773889,0.128767123,14.27466165,7.031584405,0.120547945,22.97783965,5.487883885,14.27466165,217,351,-0.136121262,0.090341464,0.395932551,0.339726027,0.342465753,216,17,NA,NA,NA,366,1,Ohio Valley
STAID04024000,8840.5,46.703276,-92.418802,4024000,USC00211630,46.7053,-92.5239,8.017245574,MN00605,-92.4217,46.7072,ST LOUIS RIVER,0,N,PG, , ,H,1922, ,107,15,15,15,15,0,876,847,876,74,0,L,Y,0,482.5633288,366,9,21.02588577,0.174863388,9.382493131,-2.26089951,0,24.08202263,0.011019701,9.382493131,204,71,-0.190685519,0.200547722,0.968334048,0.418032787,0.333333333,199,0,5,71,19,366,0,Midwest
STAID04027000,1619.8,46.486614,-90.696297,4027000,USC00475286,46.3689,-90.6417,13.74179952,WI00496,-90.7063287,46.495152,TR BAD,0, ,RE,X,U,R,1971, ,2400,18,18,15,18,290,72,17,72,6,0,L,N,6501,1193.644379,366,9,20.10592308,0.158469945,9.095299754,-1.915323572,0,23.15915869,-0.057130899,9.095299754,200,65,-0.176538055,0.191804319,0.944623626,0.407103825,0.338797814,NA,NA,NA,NA,NA,NA,1,Midwest
STAID04040000,3494.2,46.720774,-89.207086,4040000,USC00208506,46.6667,-89.2333,6.336435218,MI00203,-89.2295,46.6862,WEST BRANCH ONTONAGON,18,N,CNPGRE,HCK,RK,HR,1930,1991S,860,115,115,210,210,21000,10300,10300,10300,250,661,H,Y,0,4169.807678,365,9,19.9157565,0.156164384,9.188813265,-1.538129967,0,22.55638543,-0.230450093,9.188813265,200,66,-0.169938336,0.185504179,0.91092049,0.4,0.336986301,NA,NA,NA,NA,NA,365,0,Midwest
STAID04043275,84.4,46.713539,-87.840687,4043275,USC00200771,46.7461,-87.8817,4.78331988,MI00197,-87.83,46.65,DEAD RIVER,30,N,PGRE, , ,HR,1912,1945,1500,30,30,0,30,3125,29300,28000,29300,1220,24,H,Y,0,7106.195038,366,14,17.41753143,0.166666667,7.87978731,-1.657956813,0,19.41536573,-0.014146925,7.87978731,199,65,-0.148537413,0.170925015,0.944485046,0.409836066,0.344262295,197,18,NA,NA,NA,161,1,Midwest
STAID04059500,1184.4,45.755523,-87.201524,4059500,USC00201802,45.8269,-87.1589,8.597311577,MI00165,-87.10166667,45.815,ESCANABA RIVER,3,N,PG, , ,O,1910, ,1300,20,20,20,20,0,950,250,950,45,915,L,NR,0,9854.916114,365,9,20.81326205,0.15890411,9.511007878,-1.791246292,0,23.83088137,-0.12661941,9.511007878,199,354,-0.1781175,0.200142155,0.927261958,0.402739726,0.342465753,212,20,NA,NA,NA,366,1,Midwest
STAID04063700,362.6,45.76357,-88.463179,4063700,USC00473174,45.6214,-88.3603,17.71333198,WI00506,-88.4578951,45.7406522,MUD CREEK,0, ,RE,X,U,R,1965, ,288,11,11,9,11,0,350,200,350,76,8,L,N,0,2577.456767,366,12,19.27926024,0.155737705,8.644181825,-1.990896588,0,22.03310083,-0.063335671,8.644181825,199,66,-0.165890335,0.190529635,0.960020965,0.428961749,0.346994536,213,20,NA,NA,NA,366,1,Midwest
STAID04067500,10155,45.325809,-87.663446,4067500,USC00207867,45.3903,-87.7025,7.793300944,MI00022,-87.66,45.3217,MENOMINIE RIVER,18,N,RE,HEZ,SZ,HR,1909, ,300,10,0,0,10,0,2150,2141,2150,300,3720,L,Y,0,523.6758218,366,9,22.06461787,0.161202186,10.18537418,-1.69386952,0,24.56682197,-0.054127655,10.18537418,200,59,-0.18706515,0.207353049,0.910071927,0.401639344,0.344262295,213,22,13,37,8,366,0,Midwest
STAID04069500,2882.1,45.047486,-87.74455,4069500,USC00476510,45.0281,-87.7358,2.262612507,WI00756,-87.745,45.0467,PESHTIGO RIVER,0,N,PG,HCZ,SZ,HR,1907, ,358,19,0,13,19,11500,2000,1000,2000,460,1086,L,NR,0,94.20784072,366,8,21.99029427,0.158469945,10.30266161,-1.384971053,0,24.27957476,-0.034940328,10.30266161,195,365,-0.176826906,0.209632596,0.88519924,0.396174863,0.349726776,199,0,4,0,12,366,0,Midwest
STAID04071765,2502.9,44.860546,-87.983993,4071765,USC00476208,44.8919,-87.955,4.168232317,WI00762,-88.0536,44.8579,OCONTO RIVER,0,N,RE,HEK,SK,HR,1949, ,2600,29,0,0,29,15800,2400,2300,2400,463,796,H,Y,0,5181.695685,366,7,21.60774894,0.147540984,10.00901664,-1.589715655,0,24.60292372,-0.206736055,10.00901664,195,365,-0.177683791,0.206662229,0.90423857,0.404371585,0.355191257,199,20,4,20,19,366,0,Midwest
STAID04081000,710.2,44.32915,-88.99595,4081000,USC00478951,44.3547,-89.0594,5.790671854,WI00813,-88.9336467,44.3246383,WAUPACA,0, ,PGRE,X,U,HR,1931, ,240,21,21,12,21,5000,1760,1259,1760,251,314,L,N,0,4698.814262,366,3,21.25213958,0.106557377,11.08927969,0.926419792,0.144808743,22.97007385,-0.111293818,11.08927969,203,365,-0.153418444,0.155284783,0.715116034,0.352459016,0.346994536,199,20,4,20,19,366,0,Midwest
STAID04085119,36.1,44.422493,-87.940099,4085119,USC00479080,44.4167,-88.05,8.751977655,WI00030,-88.0438449,44.3855006,NAV. TRIB. OF EAST R.,0, ,RE,X,U,P,0, ,350,40,40,38,40,156,70,49,70,4,0,H,Y,0,8789.424318,365,3,21.19694951,0.106849315,10.43361819,-0.329713138,0,23.72680624,-0.002396543,10.43361819,212,65,-0.172474193,0.165649253,0.804962565,0.364383562,0.334246575,NA,NA,NA,NA,NA,NA,1,Midwest
STAID04087030,87.9,43.172786,-88.10398,4087030,USC00475315,43.2,-88.1667,5.917341997,WI00976,-87.9965071,43.1796865,BEAVER CREEK,0, ,CNOTPG,X,U,R,1969,1970O,100,11,11,5,11,740,300,90,300,44,1,H,Y,0,8245.363783,366,8,21.23637153,0.142076503,10.60269218,-0.030987158,0,22.99872549,0.20994533,10.60269218,200,43,-0.167222435,0.168827321,0.782584643,0.341530055,0.338797814,NA,NA,NA,NA,NA,NA,0,Midwest
STAID04101500,9623.4,41.829214,-86.259732,4101500,USC00205892,41.8406,-86.2658,1.36222268,MI00536,-86.26,41.81833333,SAINT JOSEPH RIVER,0,N,PGRE, , ,H,1887, ,1000,22,22,22,22,31000,1600,510,1600,80,3666,L,NR,0,1209.567779,366,9,24.04468235,0.112021858,13.07173837,2.098794382,0.131147541,25.46862771,1.174141612,13.07173837,200,18,-0.167252942,0.1677222,0.655018747,0.341530055,0.349726776,199,2,1,16,11,366,0,Midwest
STAID04121944,953.6,43.430858,-85.595599,4121944,USC00205803,43.4833,-85.6333,6.577537905,MI00162,-85.663898,43.437207,MUSKEGON RIVER,7,N,PGRE,FCK,SK,HR,1907,1998E,700,46,46,40,46,54494,0,22000,22000,1209,2290,H,Y,0,5242.620594,366,19,19.29495736,0.133879781,10.00448805,0.71401873,0.098360656,20.43996595,0.364646726,10.00448805,199,19,-0.139497256,0.149507031,0.724613963,0.349726776,0.346994536,NA,NA,NA,NA,NA,NA,0,Midwest
STAID04121970,6050.8,43.434746,-85.665324,4121970,USC00205803,43.4833,-85.6333,5.985786924,MI00162,-85.663898,43.437207,MUSKEGON RIVER,7,N,PGRE,FCK,SK,HR,1907,1998E,700,46,46,40,46,54494,0,22000,22000,1209,2290,H,Y,0,293.4512343,366,19,21.15622675,0.158469945,11.05579754,0.955368335,0,22.20865027,1.124454717,11.05579754,218,44,-0.164201676,0.156592722,0.712875463,0.366120219,0.349726776,NA,NA,NA,NA,NA,365,0,Midwest
STAID04124000,2243.6,44.436392,-85.698679,4124000,USC00200917,44.3,-85.6333,16.03179083,MI01907,-85.69166667,44.42833333,TRIBUTARY TO MANISTEE RIVER,0,N,RE, , ,O,0, ,350,25,25,25,25,0,39,25,39,3,0,L,NR,0,1038.980692,366,19,18.07420415,0.147540984,9.353942047,0.633679941,0.051912568,19.46397191,0.47454753,9.353942047,200,18,-0.13242364,0.142743644,0.727442681,0.352459016,0.338797814,NA,NA,NA,NA,NA,NA,1,Midwest
STAID04124200,2553.9,44.36306,-85.820905,4124200,USC00208772,44.2586,-85.9394,14.96027999,MI00174,-85.82,44.363,MANISTEE RIVER,30,N,PGRE,ICK,SK,H,1925,1996,4270,90,78,70,90,25759,0,39684,39684,1798,1018,H,Y,397654,68.64719486,366,19,19.89311967,0.144808743,10.27764369,0.662167708,0,21.17929861,1.074740362,10.27764369,215,45,-0.158105315,0.15078996,0.730030735,0.37431694,0.346994536,NA,NA,NA,NA,NA,NA,0,Midwest
STAID04125550,3582.2,44.25945,-85.941742,4125550,USC00208772,44.2586,-85.9394,0.209091058,MI00200,-85.9383,44.2583,MANISTEE RIVER,20,N,PGRE,ICK,SK,R,1918,1993,830,82,71,59,82,27361,0,27620,27620,1330,1451,H,Y,432576,289.0178802,366,19,20.27736002,0.150273224,10.50502709,0.732694151,0,21.61795663,0.996126745,10.50502709,212,35,-0.157941968,0.154561194,0.725880271,0.368852459,0.341530055,NA,NA,NA,NA,NA,NA,0,Midwest
STAID04136000,2882.1,44.676959,-84.292515,4136000,USC00205531,44.6614,-84.1317,12.83428799,MI00738,-84.295,44.70833333,BEAVER CREEK,2,N,RE, , ,R,1975, ,1000,15,15,4,15,500,150,60,150,10,0,L,NR,0,3490.447806,366,19,17.82615353,0.147540984,9.154378355,0.48260318,0.010928962,19.17738354,0.446757171,9.154378355,199,18,-0.131005893,0.14379911,0.739167845,0.357923497,0.341530055,197,20,NA,NA,NA,366,1,Midwest
