"","agency_cd","site_no","Date","UPSTREAM_Wtemp","UPSTREAM_Wtemp_cd","FLOATING_Wtemp","FLOATING_Wtemp_cd","Flow","Flow_cd"
"1461","USGS","02292900",2018-05-05,26.9,"A",NA,NA,1570,"A"
"1462","USGS","02292900",2018-05-06,27.4,"A",NA,NA,1090,"A"
"1463","USGS","02292900",2018-05-07,27.4,"A",NA,NA,652,"A"
"1464","USGS","02292900",2018-05-08,28,"A",NA,NA,383,"A"
"1465","USGS","02292900",2018-05-09,28.4,"A",NA,NA,195,"A"
"1466","USGS","02292900",2018-05-10,28.1,"A",NA,NA,40.5,"A"
"1467","USGS","02292900",2018-05-11,27.7,"A",NA,NA,1050,"A"
"1468","USGS","02292900",2018-05-12,27,"A",NA,NA,1410,"A"
"1469","USGS","02292900",2018-05-13,26.6,"A",NA,NA,1470,"A"
"1470","USGS","02292900",2018-05-14,26.5,"A",NA,NA,1680,"A"
"1471","USGS","02292900",2018-05-15,26.6,"A",NA,NA,3210,"A"
"1472","USGS","02292900",2018-05-16,26.8,"A",NA,NA,3020,"A"
"1473","USGS","02292900",2018-05-17,26.8,"A",NA,NA,2880,"A"
"1474","USGS","02292900",2018-05-18,27.1,"A",NA,NA,2380,"A"
"1475","USGS","02292900",2018-05-19,27.1,"A",NA,NA,2770,"A"
"1476","USGS","02292900",2018-05-20,26.5,"A",NA,NA,2200,"A"
"1477","USGS","02292900",2018-05-21,26.5,"A",NA,NA,2990,"A"
"1478","USGS","02292900",2018-05-22,26.5,"A",NA,NA,3300,"A"
"1479","USGS","02292900",2018-05-23,26.9,"A",NA,NA,2630,"A"
"1480","USGS","02292900",2018-05-24,27.2,"A",NA,NA,1970,"A"
"1481","USGS","02292900",2018-05-25,27,"A",NA,NA,2650,"A"
"1482","USGS","02292900",2018-05-26,26.4,"A",NA,NA,2750,"A"
"1483","USGS","02292900",2018-05-27,26.3,"A",NA,NA,2720,"A e"
"1484","USGS","02292900",2018-05-28,26.6,"A",NA,NA,2950,"A"
"1485","USGS","02292900",2018-05-29,26.7,"A",NA,NA,2660,"A"
"1486","USGS","02292900",2018-05-30,26.9,"A",NA,NA,1890,"A"
"1487","USGS","02292900",2018-05-31,27.1,"A",NA,NA,2950,"A"
"1488","USGS","02292900",2018-06-01,27.3,"A",NA,NA,5470,"A"
"1489","USGS","02292900",2018-06-02,27.5,"A",NA,NA,7310,"A"
"1490","USGS","02292900",2018-06-03,28.1,"A",NA,NA,7260,"A"
"1491","USGS","02292900",2018-06-04,28.9,"A",NA,NA,6940,"A"
"1492","USGS","02292900",2018-06-05,29.6,"A",NA,NA,5860,"A"
"1493","USGS","02292900",2018-06-06,30,"A",NA,NA,6190,"A"
"1494","USGS","02292900",2018-06-07,30.1,"A",NA,NA,6770,"A"
"1495","USGS","02292900",2018-06-08,29.7,"A",NA,NA,7050,"A"
"1496","USGS","02292900",2018-06-09,29.3,"A",NA,NA,6890,"A"
"1497","USGS","02292900",2018-06-10,29.3,"A",NA,NA,6280,"A"
"1498","USGS","02292900",2018-06-11,29.1,"A",NA,NA,6370,"A"
"1499","USGS","02292900",2018-06-13,29.3,"A",NA,NA,6020,"A"
"1500","USGS","02292900",2018-06-14,29.6,"A",NA,NA,5910,"A"
"1501","USGS","02292900",2018-06-15,29.7,"A",NA,NA,5710,"A"
"1502","USGS","02292900",2018-06-16,30,"A",NA,NA,5850,"A"
"1503","USGS","02292900",2018-06-17,30.3,"A",NA,NA,6120,"A"
"1504","USGS","02292900",2018-06-18,30.8,"A",NA,NA,6040,"A"
"1505","USGS","02292900",2018-06-19,31,"A",NA,NA,5690,"A"
"1506","USGS","02292900",2018-06-20,31.5,"A",NA,NA,5370,"A"
"1507","USGS","02292900",2018-06-21,31.6,"A",NA,NA,5110,"A"
"1508","USGS","02292900",2018-06-22,31.6,"A",NA,NA,3980,"A"
"1509","USGS","02292900",2018-06-23,31.4,"A",NA,NA,3510,"A"
"1510","USGS","02292900",2018-06-24,31.2,"A",NA,NA,3190,"A"
"1511","USGS","02292900",2018-06-25,31.1,"A",NA,NA,2750,"A"
"1512","USGS","02292900",2018-06-26,31,"A",NA,NA,3140,"A"
"1513","USGS","02292900",2018-06-27,31.1,"A",NA,NA,3020,"A"
"1514","USGS","02292900",2018-06-28,31.1,"A",NA,NA,3280,"A"
"1515","USGS","02292900",2018-06-29,30.4,"A",NA,NA,3450,"A"
"1516","USGS","02292900",2018-06-30,30.1,"A",NA,NA,3920,"A"
"1517","USGS","02292900",2018-07-01,30,"A",NA,NA,3600,"A"
"1518","USGS","02292900",2018-07-02,30.3,"A",NA,NA,3020,"A"
"1519","USGS","02292900",2018-07-03,30.3,"A",NA,NA,3090,"A"
"1520","USGS","02292900",2018-07-04,30.2,"A",NA,NA,2990,"A"
"1521","USGS","02292900",2018-07-05,30.1,"A",NA,NA,4440,"A"
"1522","USGS","02292900",2018-07-06,29.4,"A",NA,NA,4960,"A"
"1523","USGS","02292900",2018-07-07,29.1,"A",NA,NA,4630,"A"
"1524","USGS","02292900",2018-07-08,29.1,"A",NA,NA,5380,"A"
"1525","USGS","02292900",2018-07-09,29.4,"A",NA,NA,3970,"A"
"1526","USGS","02292900",2018-07-10,30.1,"A",NA,NA,3570,"A"
"1527","USGS","02292900",2018-07-11,31,"A",NA,NA,2450,"A"
"1528","USGS","02292900",2018-07-12,30.4,"A",NA,NA,1840,"A"
"1529","USGS","02292900",2018-07-13,29.9,"A",NA,NA,5410,"A"
"1530","USGS","02292900",2018-07-14,30,"A",NA,NA,6370,"A"
"1531","USGS","02292900",2018-07-15,30.5,"A",NA,NA,7000,"A"
"1532","USGS","02292900",2018-07-16,31.1,"A",NA,NA,6050,"A"
"1533","USGS","02292900",2018-07-17,31.6,"A",NA,NA,4670,"A"
"1534","USGS","02292900",2018-07-18,31.7,"A",NA,NA,4580,"A"
"1535","USGS","02292900",2018-07-19,32,"A",NA,NA,4070,"A"
"1536","USGS","02292900",2018-07-20,32,"A",NA,NA,3740,"A"
"1537","USGS","02292900",2018-07-21,31.6,"A",NA,NA,3470,"A"
"1538","USGS","02292900",2018-07-22,31.6,"A",NA,NA,3630,"A"
"1539","USGS","02292900",2018-07-23,31.4,"A",NA,NA,3720,"A"
"1540","USGS","02292900",2018-07-24,31.2,"A",NA,NA,4120,"A"
"1541","USGS","02292900",2018-07-25,31.3,"A",NA,NA,2930,"A"
"1542","USGS","02292900",2018-07-26,31.5,"A",NA,NA,1910,"A"
"1543","USGS","02292900",2018-07-27,31.4,"A",NA,NA,2670,"A"
"1544","USGS","02292900",2018-07-28,31.1,"A",NA,NA,3060,"A"
"1545","USGS","02292900",2018-07-29,30.4,"A",NA,NA,3530,"A"
"1546","USGS","02292900",2018-07-30,29.9,"A",NA,NA,4430,"A"
"1547","USGS","02292900",2018-07-31,29.5,"A",NA,NA,4180,"A"
"1548","USGS","02292900",2018-08-01,29.1,"A",NA,NA,3910,"A"
"1549","USGS","02292900",2018-08-02,29.3,"A",NA,NA,3520,"A"
"1550","USGS","02292900",2018-08-03,29.6,"A",NA,NA,2940,"A"
"1551","USGS","02292900",2018-08-04,29.9,"A",NA,NA,2920,"A"
"1552","USGS","02292900",2018-08-05,30.3,"A",NA,NA,2770,"A"
"1553","USGS","02292900",2018-08-06,30.5,"A",NA,NA,2560,"A"
"1554","USGS","02292900",2018-08-07,30.8,"A",NA,NA,2240,"A"
"1555","USGS","02292900",2018-08-08,30.4,"A",NA,NA,2340,"A"
"1556","USGS","02292900",2018-08-09,30.4,"A",NA,NA,2990,"A"
"1557","USGS","02292900",2018-08-10,30.5,"A",NA,NA,2790,"A"
"1558","USGS","02292900",2018-08-11,30.5,"A",NA,NA,2870,"A"
"1559","USGS","02292900",2018-08-12,30.3,"A",NA,NA,2950,"A"
"1560","USGS","02292900",2018-08-13,30.4,"A",NA,NA,3150,"A"
"1561","USGS","02292900",2018-08-14,30.2,"A",NA,NA,3630,"A"
"1562","USGS","02292900",2018-08-15,30.3,"A",NA,NA,2960,"A"
"1563","USGS","02292900",2018-08-16,30.4,"A",NA,NA,3070,"A"
"1564","USGS","02292900",2018-08-17,30.4,"A",NA,NA,3290,"A"
"1565","USGS","02292900",2018-08-18,30.4,"A",NA,NA,3070,"A"
"1566","USGS","02292900",2018-08-19,30.1,"A",NA,NA,3020,"A"
"1567","USGS","02292900",2018-08-20,29.8,"A",NA,NA,3060,"A"
"1568","USGS","02292900",2018-08-21,29.9,"A",NA,NA,3070,"A"
"1569","USGS","02292900",2018-08-22,30.1,"A",NA,NA,3100,"A"
"1570","USGS","02292900",2018-08-23,29.7,"A",NA,NA,3010,"A"
"1571","USGS","02292900",2018-08-24,30.1,"A",NA,NA,4300,"A"
"1572","USGS","02292900",2018-08-25,30.1,"A",NA,NA,4240,"A"
"1573","USGS","02292900",2018-08-26,30.1,"A",NA,NA,4530,"A"
"1574","USGS","02292900",2018-08-27,30,"A",NA,NA,4720,"A"
"1575","USGS","02292900",2018-08-28,29.7,"A",NA,NA,4780,"A"
"1576","USGS","02292900",2018-08-29,29.3,"A",NA,NA,4850,"A"
"1577","USGS","02292900",2018-08-30,29,"A",NA,NA,5130,"A"
"1578","USGS","02292900",2018-08-31,29.1,"A",NA,NA,4740,"A"
"1579","USGS","02292900",2018-09-01,29.4,"A",NA,NA,4460,"A"
"1580","USGS","02292900",2018-09-02,29.4,"A",NA,NA,3710,"A"
"1581","USGS","02292900",2018-09-03,28.9,"A",NA,NA,4720,"A"
"1582","USGS","02292900",2018-09-04,28.7,"A",NA,NA,4130,"A"
"1583","USGS","02292900",2018-09-05,29.1,"A",NA,NA,3660,"A"
"1584","USGS","02292900",2018-09-06,29.2,"A",NA,NA,3010,"A"
"1585","USGS","02292900",2018-09-07,29.3,"A",NA,NA,2690,"A"
"1586","USGS","02292900",2018-09-08,29.6,"A",NA,NA,2460,"A"
"1587","USGS","02292900",2018-09-09,29.4,"A",NA,NA,2450,"A"
"1588","USGS","02292900",2018-09-10,29.7,"A",NA,NA,2450,"A"
"1589","USGS","02292900",2018-09-11,30.1,"A",NA,NA,2630,"A e"
"1590","USGS","02292900",2018-09-12,30.2,"A",NA,NA,2530,"A"
"1591","USGS","02292900",2018-09-13,30.3,"A",NA,NA,2480,"A"
"1592","USGS","02292900",2018-09-14,29.7,"A",NA,NA,3100,"A"
"1593","USGS","02292900",2018-09-15,30,"A",NA,NA,3140,"A"
"1594","USGS","02292900",2018-09-16,30.2,"A",NA,NA,2580,"A"
"1595","USGS","02292900",2018-09-17,30.2,"A",NA,NA,2780,"A"
"1596","USGS","02292900",2018-09-18,30.4,"A",NA,NA,2730,"A"
"1597","USGS","02292900",2018-09-19,31.2,"A",NA,NA,2460,"A"
"1598","USGS","02292900",2018-09-20,31,"A",NA,NA,2350,"A"
"1599","USGS","02292900",2018-09-21,30.2,"A",NA,NA,3200,"A"
"1600","USGS","02292900",2018-09-22,30.1,"A",NA,NA,3290,"A"
"1601","USGS","02292900",2018-09-23,30.4,"A",NA,NA,3130,"A"
"1602","USGS","02292900",2018-09-24,30.5,"A",NA,NA,2750,"A"
"1603","USGS","02292900",2018-09-25,30.5,"A",NA,NA,2690,"A"
"1604","USGS","02292900",2018-09-26,30.6,"A",NA,NA,2730,"A"
"1605","USGS","02292900",2018-09-27,30.6,"A",NA,NA,2970,"A"
"1606","USGS","02292900",2018-09-28,30.7,"A",NA,NA,2330,"A"
"1607","USGS","02292900",2018-09-29,30.4,"A",NA,NA,2970,"A"
"1608","USGS","02292900",2018-09-30,30.3,"A",NA,NA,2750,"A"
"1609","USGS","02292900",2018-10-01,30.2,"A",NA,NA,2700,"A"
"1610","USGS","02292900",2018-10-02,30,"A",NA,NA,2710,"A"
"1611","USGS","02292900",2018-10-03,29.9,"A",NA,NA,2670,"A"
"1612","USGS","02292900",2018-10-04,29.7,"A",NA,NA,2710,"A"
"1613","USGS","02292900",2018-10-05,29.8,"A",NA,NA,2270,"A"
"1614","USGS","02292900",2018-10-06,29.6,"A",NA,NA,2450,"A"
"1615","USGS","02292900",2018-10-07,29.2,"A",NA,NA,2520,"A"
"1616","USGS","02292900",2018-10-08,28.8,"A",NA,NA,1690,"A"
"1617","USGS","02292900",2018-10-09,28.6,"A",NA,NA,1310,"A"
"1618","USGS","02292900",2018-10-10,28.5,"A",NA,NA,1880,"A"
"1619","USGS","02292900",2018-10-12,28.4,"A",NA,NA,1770,"P"
"1620","USGS","02292900",2018-10-13,28.6,"A",NA,NA,2150,"P"
"1621","USGS","02292900",2018-10-14,28.9,"A",NA,NA,1790,"P"
"1622","USGS","02292900",2018-10-15,28.9,"A",NA,NA,1790,"P"
"1623","USGS","02292900",2018-10-16,28.9,"A",NA,NA,1540,"P"
"1624","USGS","02292900",2018-10-17,29,"A",NA,NA,1120,"P"
"1625","USGS","02292900",2018-10-18,29.1,"A",NA,NA,645,"P"
"1626","USGS","02292900",2018-10-20,29.2,"A",NA,NA,1530,"P"
"1627","USGS","02292900",2018-10-21,29.1,"A",NA,NA,1540,"P"
"1628","USGS","02292900",2018-10-23,28.6,"A",NA,NA,787,"P"
"1629","USGS","02292900",2018-10-24,28.7,"A",NA,NA,457,"P"
"1630","USGS","02292900",2018-10-25,28.4,"A",NA,NA,110,"P"
"1631","USGS","02292900",2018-10-26,28.1,"A",NA,NA,835,"P"
"1632","USGS","02292900",2018-10-27,27.9,"A",NA,NA,1530,"P"
"1633","USGS","02292900",2018-10-28,27.3,"A",NA,NA,1590,"P"
"1634","USGS","02292900",2018-10-29,27.1,"A",NA,NA,1310,"P"
"1635","USGS","02292900",2018-10-30,26.8,"A",NA,NA,861,"P"
"1636","USGS","02292900",2018-10-31,26.6,"A",NA,NA,344,"P"
"1637","USGS","02292900",2018-11-01,26.6,"A",NA,NA,41.2,"P"
"1638","USGS","02292900",2018-11-02,26.4,"A",NA,NA,1060,"P"
"1639","USGS","02292900",2018-11-03,26,"A",NA,NA,1750,"P"
"1640","USGS","02292900",2018-11-04,25.9,"A",NA,NA,1430,"P"
"1641","USGS","02292900",2018-11-05,26.3,"A",NA,NA,975,"P"
"1642","USGS","02292900",2018-11-06,26.8,"A",NA,NA,763,"P"
"1643","USGS","02292900",2018-11-07,27.1,"A",NA,NA,481,"P"
"1644","USGS","02292900",2018-11-08,27.4,"A",NA,NA,81.8,"P"
"1645","USGS","02292900",2018-11-09,27.5,"A",NA,NA,1170,"P"
"1646","USGS","02292900",2018-11-10,27.4,"A",NA,NA,1760,"P"
"1647","USGS","02292900",2018-11-11,26.9,"A",NA,NA,1590,"P"
"1648","USGS","02292900",2018-11-12,26.7,"A",NA,NA,842,"P"
"1649","USGS","02292900",2018-11-13,26.9,"A",NA,NA,634,"P"
"1650","USGS","02292900",2018-11-14,26.8,"A",NA,NA,475,"P"
"1651","USGS","02292900",2018-11-15,26.4,"A",NA,NA,214,"P"
"1652","USGS","02292900",2018-11-18,24.8,"A",NA,NA,1460,"P"
"1653","USGS","02292900",2018-11-19,25.1,"A",NA,NA,981,"P"
"1654","USGS","02292900",2018-11-20,25.1,"A",NA,NA,767,"P"
"1655","USGS","02292900",2018-11-21,24.8,"A",NA,NA,530,"P"
"1656","USGS","02292900",2018-11-24,24.5,"A",NA,NA,1550,"P"
"1657","USGS","02292900",2018-11-25,24.5,"A",NA,NA,1570,"P"
"1658","USGS","02292900",2018-11-26,24.8,"A",NA,NA,897,"P"
"1659","USGS","02292900",2018-11-27,24.2,"A",NA,NA,719,"P"
"1660","USGS","02292900",2018-11-28,23.2,"A",NA,NA,502,"P"
"1661","USGS","02292900",2018-11-29,22.4,"A",NA,NA,102,"P"
"1662","USGS","02292900",2018-11-30,22.2,"A",NA,NA,1030,"P"
"1663","USGS","02292900",2018-12-01,22.5,"A",NA,NA,1380,"P"
"1664","USGS","02292900",2018-12-02,23.2,"A",NA,NA,1250,"P"
"1665","USGS","02292900",2018-12-03,23.6,"A",NA,NA,1120,"P"
"1666","USGS","02292900",2018-12-05,22.7,"A",NA,NA,675,"P"
"1667","USGS","02292900",2018-12-06,22.1,"A",NA,NA,171,"P"
"1668","USGS","02292900",2018-12-07,21.9,"A",NA,NA,1300,"P"
"1669","USGS","02292900",2018-12-08,21.9,"A",NA,NA,1860,"P"
"1670","USGS","02292900",2018-12-09,21.8,"A",NA,NA,1290,"P"
"1671","USGS","02292900",2018-12-10,21.6,"A",NA,NA,1060,"P"
"1672","USGS","02292900",2018-12-11,21,"A",NA,NA,778,"P"
"1673","USGS","02292900",2018-12-12,20.6,"A",NA,NA,NA,"P ***"
"1674","USGS","02292900",2018-12-13,20.6,"A",NA,NA,NA,"P ***"
"1675","USGS","02292900",2018-12-14,21,"A",NA,NA,NA,"P ***"
"1676","USGS","02292900",2018-12-15,21.3,"A",NA,NA,NA,"P ***"
"1677","USGS","02292900",2018-12-16,21.1,"A",NA,NA,NA,"P ***"
"1678","USGS","02292900",2018-12-17,20.8,"A",NA,NA,NA,"P ***"
"1679","USGS","02292900",2018-12-19,20.4,"A",NA,NA,453,"P"
"1680","USGS","02292900",2018-12-20,20.4,"A",NA,NA,300,"P"
"1681","USGS","02292900",2018-12-21,20,"A",NA,NA,1360,"P"
"1682","USGS","02292900",2018-12-22,19.6,"A",NA,NA,1730,"P"
"1683","USGS","02292900",2018-12-23,19.6,"A",NA,NA,1280,"P"
"1684","USGS","02292900",2018-12-24,19.6,"A",NA,NA,937,"P"
"1685","USGS","02292900",2018-12-25,19.5,"A",NA,NA,870,"P"
"1686","USGS","02292900",2018-12-26,19.4,"A",NA,NA,528,"P"
"1687","USGS","02292900",2018-12-27,19.7,"A",NA,NA,78.6,"P"
"1688","USGS","02292900",2018-12-28,20.6,"A",NA,NA,1030,"P"
"1689","USGS","02292900",2018-12-29,21.3,"A",NA,NA,1660,"P"
"1690","USGS","02292900",2018-12-30,22.1,"A",NA,NA,1270,"P"
"1691","USGS","02292900",2018-12-31,21.9,"A",NA,NA,885,"P"
"1692","USGS","02292900",2019-01-01,22,"A",NA,NA,726,"P"
"1693","USGS","02292900",2019-01-02,22.7,"A",NA,NA,487,"P"
"1694","USGS","02292900",2019-01-03,23,"A",NA,NA,95.2,"P"
"1695","USGS","02292900",2019-01-04,23.1,"A",NA,NA,1070,"P"
"1696","USGS","02292900",2019-01-05,22.5,"A",NA,NA,1710,"P"
"1697","USGS","02292900",2019-01-06,21.8,"A",NA,NA,1410,"P"
"1698","USGS","02292900",2019-01-07,21.7,"A",NA,NA,966,"P"
"1699","USGS","02292900",2019-01-08,21.8,"A",NA,NA,774,"P"
"1700","USGS","02292900",2019-01-09,21.7,"A",NA,NA,380,"P"
"1701","USGS","02292900",2019-01-10,20.9,"A",NA,NA,81,"P"
"1702","USGS","02292900",2019-01-11,20.6,"A",NA,NA,771,"P"
"1703","USGS","02292900",2019-01-12,20.7,"A",NA,NA,1200,"P"
"1704","USGS","02292900",2019-01-13,20.9,"A",NA,NA,1090,"P"
"1705","USGS","02292900",2019-01-14,20.8,"A",NA,NA,913,"P"
"1706","USGS","02292900",2019-01-15,20.4,"A",NA,NA,655,"P"
"1707","USGS","02292900",2019-01-16,20.1,"A",NA,NA,464,"P"
"1708","USGS","02292900",2019-01-17,20,"A",NA,NA,399,"P"
"1709","USGS","02292900",2019-01-18,19.9,"A",NA,NA,394,"P"
"1710","USGS","02292900",2019-01-19,20.1,"A",NA,NA,749,"P"
"1711","USGS","02292900",2019-01-20,19.9,"A",NA,NA,1130,"P"
"1712","USGS","02292900",2019-01-21,19.5,"A",NA,NA,970,"P"
"1713","USGS","02292900",2019-01-22,19.1,"A",NA,NA,787,"P"
"1714","USGS","02292900",2019-01-23,19.3,"A",NA,NA,625,"P"
"1715","USGS","02292900",2019-01-24,19.7,"A",NA,NA,498,"P"
"1716","USGS","02292900",2019-01-25,19.6,"A",NA,NA,716,"P"
"1717","USGS","02292900",2019-01-26,19.1,"A",NA,NA,766,"P"
"1718","USGS","02292900",2019-01-27,18.4,"A",NA,NA,3750,"P"
"1719","USGS","02292900",2019-01-28,17.4,"A",NA,NA,5140,"P"
"1720","USGS","02292900",2019-01-29,16.8,"A",NA,NA,4620,"P"
"1721","USGS","02292900",2019-01-30,16.8,"A",NA,NA,4440,"P"
"1722","USGS","02292900",2019-01-31,16.8,"A",NA,NA,2780,"P"
"1723","USGS","02292900",2019-02-01,17.5,"A",NA,NA,1750,"P"
"1724","USGS","02292900",2019-02-02,18.1,"A",NA,NA,1910,"P"
"1725","USGS","02292900",2019-02-03,18.8,"A",NA,NA,2030,"P"
"1726","USGS","02292900",2019-02-04,19.4,"A",NA,NA,1570,"P"
"1727","USGS","02292900",2019-02-06,21.4,"A",NA,NA,809,"P"
"1728","USGS","02292900",2019-02-07,21.9,"A",NA,NA,107,"P"
"1729","USGS","02292900",2019-02-08,22.1,"A",NA,NA,1360,"P"
"1730","USGS","02292900",2019-02-09,21.5,"A",NA,NA,2220,"P"
"1731","USGS","02292900",2019-02-10,21.2,"A",NA,NA,1590,"P"
"1732","USGS","02292900",2019-02-11,21.5,"A",NA,NA,920,"P"
"1733","USGS","02292900",2019-02-12,22.2,"A",NA,NA,904,"P"
"1734","USGS","02292900",2019-02-13,21.6,"A",NA,NA,2040,"P"
"1735","USGS","02292900",2019-02-14,21.2,"A",NA,NA,2520,"P"
"1736","USGS","02292900",2019-02-15,21.8,"A",NA,NA,1860,"P"
"1737","USGS","02292900",2019-02-16,21.9,"A",NA,NA,2000,"P"
"1738","USGS","02292900",2019-02-17,22.3,"A",NA,NA,1820,"P"
"1739","USGS","02292900",2019-02-18,23.1,"A",NA,NA,1240,"P"
"1740","USGS","02292900",2019-02-19,23.6,"A",NA,NA,785,"P"
"1741","USGS","02292900",2019-02-20,23.9,"A",NA,NA,566,"P"
"1742","USGS","02292900",2019-02-21,24.4,"A",NA,NA,337,"P"
"1743","USGS","02292900",2019-02-22,24.8,"A",NA,NA,1360,"P"
"1744","USGS","02292900",2019-02-23,25.1,"A",NA,NA,2150,"P"
"1745","USGS","02292900",2019-02-24,25.1,"A",NA,NA,2560,"P"
"1746","USGS","02292900",2019-02-25,24.7,"A",NA,NA,2360,"P"
"1747","USGS","02292900",2019-02-26,24.2,"A",NA,NA,1790,"P"
"1748","USGS","02292900",2019-02-27,24.2,"A",NA,NA,1690,"P"
"1749","USGS","02292900",2019-02-28,24.1,"A",NA,NA,2650,"P"
"1750","USGS","02292900",2019-03-01,24.8,"A",NA,NA,1700,"P"
"1751","USGS","02292900",2019-03-02,25.2,"A",NA,NA,1670,"P"
"1752","USGS","02292900",2019-03-03,25.5,"A",NA,NA,2210,"P"
"1753","USGS","02292900",2019-03-04,25.3,"A",NA,NA,2030,"P"
"1754","USGS","02292900",2019-03-05,25,"A",NA,NA,1880,"P"
"1755","USGS","02292900",2019-03-06,24.3,"A",NA,NA,1350,"P"
"1756","USGS","02292900",2019-03-07,23.8,"A",NA,NA,1060,"P"
"1757","USGS","02292900",2019-03-08,23.9,"A",NA,NA,694,"P"
"1758","USGS","02292900",2019-03-09,24,"A",NA,NA,1430,"P"
"1759","USGS","02292900",2019-03-10,24.3,"A",NA,NA,2160,"P"
"1760","USGS","02292900",2019-03-11,25,"A",NA,NA,2250,"P"
"1761","USGS","02292900",2019-03-12,25.4,"A",NA,NA,1960,"P"
"1762","USGS","02292900",2019-03-13,25.1,"A",NA,NA,1460,"P"
"1763","USGS","02292900",2019-03-14,24.9,"A",NA,NA,1030,"P"
"1764","USGS","02292900",2019-03-15,25,"A",NA,NA,784,"P"
"1765","USGS","02292900",2019-03-16,25,"A",NA,NA,1790,"P"
"1766","USGS","02292900",2019-03-17,25.2,"A",NA,NA,2520,"P"
"1767","USGS","02292900",2019-03-18,24.7,"A",NA,NA,2330,"P"
"1768","USGS","02292900",2019-03-19,23.8,"A",NA,NA,2220,"P"
"1769","USGS","02292900",2019-03-20,23.3,"A",NA,NA,2150,"P"
"1770","USGS","02292900",2019-03-21,23.2,"A",NA,NA,1220,"P"
"1771","USGS","02292900",2019-03-22,23.1,"A",NA,NA,830,"P"
"1772","USGS","02292900",2019-03-23,23.5,"A",NA,NA,1350,"P"
"1773","USGS","02292900",2019-03-24,23.5,"A",NA,NA,2160,"P"
"1774","USGS","02292900",2019-03-25,24.2,"A",NA,NA,1860,"P"
"1775","USGS","02292900",2019-03-26,24.1,"A",NA,NA,1420,"P"
"1776","USGS","02292900",2019-03-27,23.9,"A",NA,NA,1120,"P"
"1777","USGS","02292900",2019-03-28,23.8,"A",NA,NA,707,"P"
"1778","USGS","02292900",2019-03-29,23.8,"A",NA,NA,324,"P"
"1779","USGS","02292900",2019-03-30,24.2,"A",NA,NA,797,"P"
"1780","USGS","02292900",2019-03-31,24.4,"A",NA,NA,1430,"P"
"1781","USGS","02292900",2019-04-01,24.7,"A",NA,NA,1420,"P"
"1782","USGS","02292900",2019-04-02,24.5,"A",NA,NA,981,"P"
"1783","USGS","02292900",2019-04-03,24.5,"A",NA,NA,810,"P"
"1784","USGS","02292900",2019-04-04,24.5,"A",NA,NA,606,"P"
"1785","USGS","02292900",2019-04-05,25.2,"A",NA,NA,432,"P"
"1786","USGS","02292900",2019-04-06,25.5,"A",NA,NA,970,"P"
"1787","USGS","02292900",2019-04-07,25.8,"A",NA,NA,1410,"P"
"1788","USGS","02292900",2019-04-08,26.1,"A",NA,NA,1060,"P"
"1789","USGS","02292900",2019-04-09,26.2,"A",NA,NA,960,"P"
"1790","USGS","02292900",2019-04-10,26,"A",NA,NA,803,"P"
"1791","USGS","02292900",2019-04-11,26.6,"A",NA,NA,559,"P"
"1792","USGS","02292900",2019-04-12,27.4,"A",NA,NA,411,"P"
"1793","USGS","02292900",2019-04-13,27.8,"A",NA,NA,591,"P"
"1794","USGS","02292900",2019-04-14,27.4,"A",NA,NA,892,"P"
"1795","USGS","02292900",2019-04-15,26.9,"A",NA,NA,1050,"P"
"1796","USGS","02292900",2019-04-16,26.9,"A",NA,NA,1170,"P"
"1797","USGS","02292900",2019-04-17,27.1,"A",NA,NA,1070,"P"
"1798","USGS","02292900",2019-04-18,27.3,"A",NA,NA,573,"P"
"1799","USGS","02292900",2019-04-19,27.1,"A",NA,NA,292,"P"
"1800","USGS","02292900",2019-04-20,26.5,"A",NA,NA,783,"P"
"1801","USGS","02292900",2019-04-21,26.3,"A",NA,NA,1100,"P"
"1802","USGS","02292900",2019-04-22,26.5,"A",NA,NA,1030,"P"
"1803","USGS","02292900",2019-04-24,27.2,"A",NA,NA,1050,"P"
"1804","USGS","02292900",2019-04-25,27.5,"A",27.6,"A",632,"P"
"1805","USGS","02292900",2019-04-26,26.6,"A",26.5,"A",394,"P"
"1806","USGS","02292900",2019-04-27,26.8,"A",26.8,"A",776,"P"
"1807","USGS","02292900",2019-04-28,27.3,"A",27.3,"A",1280,"P"
"1808","USGS","02292900",2019-04-29,27.2,"A",27.2,"A",1270,"P"
"1809","USGS","02292900",2019-04-30,27.2,"A",27.2,"A",1020,"P"
"1810","USGS","02292900",2019-05-01,27,"A",27,"A",771,"P"
"1811","USGS","02292900",2019-05-02,27.2,"A",27.2,"A",548,"P"
"1812","USGS","02292900",2019-05-03,27.3,"A",27.3,"A",1520,"P"
"1813","USGS","02292900",2019-05-04,28.1,"A",28.2,"A",774,"P"
"1814","USGS","02292900",2019-05-05,28.4,"A",28.4,"A",1110,"P"
"1815","USGS","02292900",2019-05-06,28.3,"A",28.4,"A",817,"P"
"1816","USGS","02292900",2019-05-07,29,"A",29.2,"A",571,"P"
"1817","USGS","02292900",2019-05-08,29.6,"A",29.6,"A",536,"P"
"1818","USGS","02292900",2019-05-09,29.5,"A",29.5,"A",312,"P"
"1819","USGS","02292900",2019-05-10,29.2,"A",29.2,"A",1930,"P"
