"","agency_cd","site_no","Date","UPSTREAM_Wtemp","UPSTREAM_Wtemp_cd","FLOATING_Wtemp","FLOATING_Wtemp_cd"
"1767","USGS","02292900",2019-03-11,25,"A",NA,NA
"1768","USGS","02292900",2019-03-12,25.4,"A",NA,NA
"1769","USGS","02292900",2019-03-13,25.1,"A",NA,NA
"1770","USGS","02292900",2019-03-14,24.9,"A",NA,NA
"1771","USGS","02292900",2019-03-15,25,"A",NA,NA
"1772","USGS","02292900",2019-03-16,25,"A",NA,NA
"1773","USGS","02292900",2019-03-17,25.2,"A",NA,NA
"1774","USGS","02292900",2019-03-18,24.7,"A",NA,NA
"1775","USGS","02292900",2019-03-19,23.8,"A",NA,NA
"1776","USGS","02292900",2019-03-20,23.3,"A",NA,NA
"1777","USGS","02292900",2019-03-21,23.2,"A",NA,NA
"1778","USGS","02292900",2019-03-22,23.1,"A",NA,NA
"1779","USGS","02292900",2019-03-23,23.5,"A",NA,NA
"1780","USGS","02292900",2019-03-24,23.5,"A",NA,NA
"1781","USGS","02292900",2019-03-25,24.2,"A",NA,NA
"1782","USGS","02292900",2019-03-26,24.1,"A",NA,NA
"1783","USGS","02292900",2019-03-27,23.9,"A",NA,NA
"1784","USGS","02292900",2019-03-28,23.8,"A",NA,NA
"1785","USGS","02292900",2019-03-29,23.8,"A",NA,NA
"1786","USGS","02292900",2019-03-30,24.2,"A",NA,NA
"1787","USGS","02292900",2019-03-31,24.4,"A",NA,NA
"1788","USGS","02292900",2019-04-01,24.7,"A",NA,NA
"1789","USGS","02292900",2019-04-02,24.5,"A",NA,NA
"1790","USGS","02292900",2019-04-03,24.5,"A",NA,NA
"1791","USGS","02292900",2019-04-04,24.5,"A",NA,NA
"1792","USGS","02292900",2019-04-05,25.2,"A",NA,NA
"1793","USGS","02292900",2019-04-06,25.5,"A",NA,NA
"1794","USGS","02292900",2019-04-07,25.8,"A",NA,NA
"1795","USGS","02292900",2019-04-08,26.1,"A",NA,NA
"1796","USGS","02292900",2019-04-09,26.2,"A",NA,NA
"1797","USGS","02292900",2019-04-10,26,"A",NA,NA
"1798","USGS","02292900",2019-04-11,26.6,"A",NA,NA
"1799","USGS","02292900",2019-04-12,27.4,"A",NA,NA
"1800","USGS","02292900",2019-04-13,27.8,"A",NA,NA
"1801","USGS","02292900",2019-04-14,27.4,"A",NA,NA
"1802","USGS","02292900",2019-04-15,26.9,"A",NA,NA
"1803","USGS","02292900",2019-04-16,26.9,"A",NA,NA
"1804","USGS","02292900",2019-04-17,27.1,"A",NA,NA
"1805","USGS","02292900",2019-04-18,27.3,"A",NA,NA
"1806","USGS","02292900",2019-04-19,27.1,"A",NA,NA
"1807","USGS","02292900",2019-04-20,26.5,"A",NA,NA
"1808","USGS","02292900",2019-04-21,26.3,"A",NA,NA
"1809","USGS","02292900",2019-04-22,26.5,"A",NA,NA
"1810","USGS","02292900",2019-04-24,27.2,"A",NA,NA
"1811","USGS","02292900",2019-04-25,27.5,"A",27.6,"A"
"1812","USGS","02292900",2019-04-26,26.6,"A",26.5,"A"
"1813","USGS","02292900",2019-04-27,26.8,"A",26.8,"A"
"1814","USGS","02292900",2019-04-28,27.3,"A",27.3,"A"
"1815","USGS","02292900",2019-04-29,27.2,"A",27.2,"A"
"1816","USGS","02292900",2019-04-30,27.2,"A",27.2,"A"
"1817","USGS","02292900",2019-05-01,27,"A",27,"A"
"1818","USGS","02292900",2019-05-02,27.2,"A",27.2,"A"
"1819","USGS","02292900",2019-05-03,27.3,"A",27.3,"A"
"1820","USGS","02292900",2019-05-04,28.1,"A",28.2,"A"
"1821","USGS","02292900",2019-05-05,28.4,"A",28.4,"A"
"1822","USGS","02292900",2019-05-06,28.3,"A",28.4,"A"
"1823","USGS","02292900",2019-05-07,29,"A",29.2,"A"
"1824","USGS","02292900",2019-05-08,29.6,"A",29.6,"A"
"1825","USGS","02292900",2019-05-09,29.5,"A",29.5,"A"
"1826","USGS","02292900",2019-05-10,29.2,"A",29.2,"A"
"1827","USGS","02292900",2019-05-11,29.5,"A",29.6,"A"
"1828","USGS","02292900",2019-05-12,29.6,"A",29.7,"A"
"1829","USGS","02292900",2019-05-13,29.3,"A",29.3,"A"
"1830","USGS","02292900",2019-05-14,28.9,"A",28.9,"A"
"1831","USGS","02292900",2019-05-15,28.8,"A",28.9,"A"
"1832","USGS","02292900",2019-05-16,28.8,"A",28.7,"A"
"1833","USGS","02292900",2019-05-17,28.9,"A",28.9,"A"
"1834","USGS","02292900",2019-05-18,29.1,"A",29.2,"A"
"1835","USGS","02292900",2019-05-19,29.6,"A",29.7,"A"
"1836","USGS","02292900",2019-05-20,30.4,"A",30.5,"A"
"1837","USGS","02292900",2019-05-21,30.7,"A",30.9,"A"
"1838","USGS","02292900",2019-05-23,NA,NA,30.2,"A"
"1839","USGS","02292900",2019-05-24,NA,NA,29.8,"A"
"1840","USGS","02292900",2019-05-25,NA,NA,29.6,"A"
"1841","USGS","02292900",2019-05-26,NA,NA,29.5,"A"
"1842","USGS","02292900",2019-05-27,NA,NA,30.1,"A"
"1843","USGS","02292900",2019-05-28,NA,NA,30.3,"A"
"1844","USGS","02292900",2019-05-29,NA,NA,30.7,"A"
"1845","USGS","02292900",2019-05-30,NA,NA,31.7,"A"
"1846","USGS","02292900",2019-06-01,NA,NA,31.2,"A"
"1847","USGS","02292900",2019-06-02,NA,NA,30.5,"A"
"1848","USGS","02292900",2019-06-03,NA,NA,30.4,"A"
"1849","USGS","02292900",2019-06-04,NA,NA,30.6,"A"
"1850","USGS","02292900",2019-06-05,NA,NA,31.5,"A"
"1851","USGS","02292900",2019-06-06,NA,NA,31.7,"A"
"1852","USGS","02292900",2019-06-07,NA,NA,31.2,"A"
"1853","USGS","02292900",2019-06-08,NA,NA,31,"A"
"1854","USGS","02292900",2019-06-09,NA,NA,30.6,"A"
"1855","USGS","02292900",2019-06-10,NA,NA,30.5,"P"
"1856","USGS","02292900",2019-06-11,NA,NA,30.4,"P"
"1857","USGS","02292900",2019-06-12,NA,NA,30.6,"P"
"1858","USGS","02292900",2019-06-13,NA,NA,30.7,"P"
"1859","USGS","02292900",2019-06-14,NA,NA,30.4,"P"
"1860","USGS","02292900",2019-06-15,NA,NA,30.3,"P"
"1861","USGS","02292900",2019-06-16,NA,NA,29.3,"P"
"1862","USGS","02292900",2019-06-17,NA,NA,29,"P"
"1863","USGS","02292900",2019-06-18,NA,NA,28.7,"P"
"1864","USGS","02292900",2019-06-19,NA,NA,28.9,"P"
"1865","USGS","02292900",2019-06-20,NA,NA,29.5,"P"
"1866","USGS","02292900",2019-06-21,NA,NA,29.9,"P"
"1867","USGS","02292900",2019-06-22,NA,NA,31.1,"P"
"1868","USGS","02292900",2019-06-23,NA,NA,31.6,"P"
"1869","USGS","02292900",2019-06-24,NA,NA,31.3,"P"
"1870","USGS","02292900",2019-06-25,NA,NA,31.6,"P"
"1871","USGS","02292900",2019-06-26,NA,NA,32.5,"P"
"1872","USGS","02292900",2019-06-27,NA,NA,32.5,"P"
"1873","USGS","02292900",2019-06-28,NA,NA,32.3,"P"
"1874","USGS","02292900",2019-06-29,NA,NA,31.3,"P"
"1875","USGS","02292900",2019-06-30,NA,NA,31.3,"P"
"1876","USGS","02292900",2019-07-01,NA,NA,30.9,"P"
"1877","USGS","02292900",2019-07-02,NA,NA,31,"P"
"1878","USGS","02292900",2019-07-03,NA,NA,31.2,"P"
"1879","USGS","02292900",2019-07-04,NA,NA,32.2,"P"
"1880","USGS","02292900",2019-07-05,NA,NA,32.3,"P"
"1881","USGS","02292900",2019-07-06,NA,NA,31.7,"P"
"1882","USGS","02292900",2019-07-07,NA,NA,31,"P"
"1883","USGS","02292900",2019-07-08,NA,NA,30.4,"P"
"1884","USGS","02292900",2019-07-09,NA,NA,30.2,"P"
"1885","USGS","02292900",2019-07-10,NA,NA,30.6,"P"
"1886","USGS","02292900",2019-07-11,NA,NA,30.2,"P"
"1887","USGS","02292900",2019-07-12,NA,NA,29.8,"P"
"1888","USGS","02292900",2019-07-13,NA,NA,29.9,"P"
"1889","USGS","02292900",2019-07-14,NA,NA,30.3,"P"
"1890","USGS","02292900",2019-07-15,NA,NA,31,"P"
"1891","USGS","02292900",2019-07-16,NA,NA,31.5,"P"
"1892","USGS","02292900",2019-07-17,NA,NA,31.9,"P"
"1893","USGS","02292900",2019-07-18,NA,NA,31.9,"P"
"1894","USGS","02292900",2019-07-19,NA,NA,32,"P"
"1895","USGS","02292900",2019-07-20,NA,NA,31.3,"P"
"1896","USGS","02292900",2019-07-21,NA,NA,30.4,"P"
"1897","USGS","02292900",2019-07-22,NA,NA,30.5,"P"
"1898","USGS","02292900",2019-07-23,NA,NA,29.9,"P"
"1899","USGS","02292900",2019-07-24,NA,NA,30.1,"P"
"1900","USGS","02292900",2019-07-25,NA,NA,30,"P"
"1901","USGS","02292900",2019-07-26,NA,NA,30.2,"P"
"1902","USGS","02292900",2019-07-27,NA,NA,30.7,"P"
"1903","USGS","02292900",2019-07-28,NA,NA,31.8,"P"
"1904","USGS","02292900",2019-07-29,NA,NA,32.2,"P"
"1905","USGS","02292900",2019-07-30,NA,NA,32.3,"P"
"1906","USGS","02292900",2019-07-31,NA,NA,31.4,"P"
"1907","USGS","02292900",2019-08-01,NA,NA,30.4,"P"
"1908","USGS","02292900",2019-08-02,NA,NA,29.8,"P"
"1909","USGS","02292900",2019-08-03,NA,NA,29.6,"P"
"1910","USGS","02292900",2019-08-04,NA,NA,29.3,"P"
"1911","USGS","02292900",2019-08-05,NA,NA,29.2,"P"
"1912","USGS","02292900",2019-08-06,NA,NA,29,"P"
"1913","USGS","02292900",2019-08-07,NA,NA,28.8,"P"
"1914","USGS","02292900",2019-08-08,NA,NA,28.8,"P"
"1915","USGS","02292900",2019-08-09,NA,NA,28.9,"P"
"1916","USGS","02292900",2019-08-10,NA,NA,29,"P"
"1917","USGS","02292900",2019-08-11,NA,NA,29,"P"
"1918","USGS","02292900",2019-08-12,NA,NA,29,"P"
"1919","USGS","02292900",2019-08-13,NA,NA,28.7,"P"
"1920","USGS","02292900",2019-08-15,NA,NA,28.7,"P"
"1921","USGS","02292900",2019-08-16,NA,NA,28.4,"P"
"1922","USGS","02292900",2019-08-17,NA,NA,28.7,"P"
"1923","USGS","02292900",2019-08-18,NA,NA,28.9,"P"
"1924","USGS","02292900",2019-08-19,NA,NA,28.9,"P"
"1925","USGS","02292900",2019-08-20,NA,NA,29.2,"P"
"1926","USGS","02292900",2019-08-21,NA,NA,30,"P"
"1927","USGS","02292900",2019-08-22,NA,NA,30.2,"P"
"1928","USGS","02292900",2019-08-23,NA,NA,30.1,"P"
"1929","USGS","02292900",2019-08-24,NA,NA,30.3,"P"
"1930","USGS","02292900",2019-08-25,NA,NA,30.8,"P"
"1931","USGS","02292900",2019-08-26,NA,NA,30.4,"P"
"1932","USGS","02292900",2019-08-27,NA,NA,29.9,"P"
"1933","USGS","02292900",2019-08-28,NA,NA,29.7,"P"
"1934","USGS","02292900",2019-08-29,NA,NA,30.4,"P"
"1935","USGS","02292900",2019-08-30,NA,NA,30.3,"P"
"1936","USGS","02292900",2019-08-31,NA,NA,30.2,"P"
"1937","USGS","02292900",2019-09-01,NA,NA,30.7,"P"
"1938","USGS","02292900",2019-09-02,NA,NA,30.4,"P"
"1939","USGS","02292900",2019-09-03,NA,NA,30,"P"
"1940","USGS","02292900",2019-09-04,NA,NA,30,"P"
"1941","USGS","02292900",2019-09-05,NA,NA,30.2,"P"
"1942","USGS","02292900",2019-09-06,NA,NA,30.4,"P"
"1943","USGS","02292900",2019-09-07,NA,NA,30.6,"P"
"1944","USGS","02292900",2019-09-08,NA,NA,31.1,"P"
"1945","USGS","02292900",2019-09-09,NA,NA,31.6,"P"
"1946","USGS","02292900",2019-09-10,NA,NA,31.5,"P"
"1947","USGS","02292900",2019-09-11,NA,NA,31,"P"
"1948","USGS","02292900",2019-09-12,NA,NA,30.7,"P"
"1949","USGS","02292900",2019-09-13,NA,NA,30.3,"P"
"1950","USGS","02292900",2019-09-18,NA,NA,30.3,"P"
"1951","USGS","02292900",2019-09-19,NA,NA,30.2,"P"
"1952","USGS","02292900",2019-09-20,NA,NA,29.7,"P"
"1953","USGS","02292900",2019-09-21,NA,NA,29.4,"P"
"1954","USGS","02292900",2019-09-22,NA,NA,29.1,"P"
"1955","USGS","02292900",2019-09-23,NA,NA,29.1,"P"
"1956","USGS","02292900",2019-09-24,NA,NA,29.8,"P"
"1957","USGS","02292900",2019-09-25,NA,NA,30.2,"P"
"1958","USGS","02292900",2019-09-26,NA,NA,30.4,"P"
"1959","USGS","02292900",2019-10-01,NA,NA,29.6,"P"
"1960","USGS","02292900",2019-10-02,NA,NA,29.4,"P"
"1961","USGS","02292900",2019-10-03,NA,NA,29.5,"P"
"1962","USGS","02292900",2019-10-04,NA,NA,30,"P"
"1963","USGS","02292900",2019-10-05,NA,NA,30,"P"
"1964","USGS","02292900",2019-10-06,NA,NA,29.2,"P"
"1965","USGS","02292900",2019-10-07,NA,NA,29,"P"
"1966","USGS","02292900",2019-10-08,NA,NA,29.3,"P"
"1967","USGS","02292900",2019-10-09,NA,NA,28.8,"P"
"1968","USGS","02292900",2019-10-10,NA,NA,29,"P"
"1969","USGS","02292900",2019-10-11,NA,NA,29.1,"P"
"1970","USGS","02292900",2019-10-12,NA,NA,28.5,"P"
